(77,463,2.1)
(77,468,8.7)
(77,472,3.6)
(77,475,4.5)
(77,480,2.0)
(77,481,2.3)
(77,500,2.4)
(77,505,2.3)
(77,509,6.0)
(77,514,3.6)
(77,518,4.3)
(77,547,8.1)
(77,561,1.4)
(77,562,1.5)
(77,564,25.7)
(77,574,1.7)
(77,575,2.4)
(77,577,1.6)
(77,580,6.8)
(77,596,2.4)
(77,598,1.7)
(77,607,2.2)
(77,615,2.9)
(77,624,6.7)
(77,627,2.1)
(77,654,4.8)
(77,664,2.9)
(77,665,1.8)
(78,88,1.5)
(78,94,1.6)
(78,105,2.7)
(78,111,1.7)
(78,119,3.7)
(78,130,2.5)
(78,134,1.7)
(78,150,1.8)
(78,152,1.3)
(78,157,1.6)
(78,165,1.6)
(78,187,1.4)
(78,199,1.7)
(78,212,7.4)
(78,213,4.0)
(78,232,3.6)
(78,243,1.4)
(78,262,1.7)
(78,268,3.2)
(78,285,2.1)
(78,292,1.7)
(78,294,3.7)
(78,295,1.4)
(78,303,1.5)
(78,306,4.3)
(78,311,6.3)
(78,313,1.4)
(78,345,1.6)
(78,353,2.2)
(78,355,1.7)
(78,380,6.4)
(78,384,1.8)
(78,388,4.2)
(78,430,1.7)
(78,452,8.4)
(78,457,2.8)
(78,461,7.7)
(78,463,2.6)
(78,468,9.8)
(78,472,4.4)
(78,475,3.7)
(78,480,1.7)
(78,481,1.8)
(78,509,7.1)
(78,544,1.8)
(78,547,9.0)
(78,561,1.5)
(78,562,1.7)
(78,564,28.4)
(78,574,1.5)
(78,580,7.9)
(78,596,2.8)
(78,598,1.5)
(78,607,2.8)
(78,615,2.2)
(78,624,7.6)
(78,627,1.3)
(78,654,5.8)
(78,664,2.8)
(78,665,1.9)
(83,119,8.1)
(83,212,14.1)
(83,380,12.9)
(83,388,9.7)
(83,452,14.3)
(83,461,14.5)
(83,468,16.7)
(83,472,9.7)
(83,509,13.0)
(83,547,15.7)
(83,564,35.2)
(83,580,14.5)
(83,624,14.5)
(83,654,11.7)
(84,212,38.1)
(84,380,32.7)
(84,475,13.2)
(84,624,38.2)
(84,664,19.8)
(85,564,268.0)
(86,306,14.4)
(86,311,20.2)
(86,452,25.5)
(86,461,26.3)
(86,509,24.6)
(86,514,8.8)
(86,547,34.2)
(86,564,44.4)
(86,602,2.1)
(86,659,1.7)
(88,93,2.8)
(88,94,2.3)
(88,102,2.8)
(88,105,2.2)
(88,111,1.3)
(88,119,3.0)
(88,125,1.5)
(88,130,1.9)
(88,134,1.5)
(88,150,1.7)
(88,152,1.8)
(88,157,2.2)
(88,165,1.4)
(88,187,1.7)
(88,195,2.1)
(88,212,6.7)
(88,213,3.6)
(88,220,1.9)
(88,232,2.9)
(88,240,1.9)
(88,242,2.3)
(88,243,1.4)
(88,253,1.8)
(88,262,1.5)
(88,268,2.6)
(88,285,1.9)
(88,292,1.3)
(88,294,3.0)
(88,295,1.4)
(88,303,1.4)
(88,306,3.4)
(88,311,4.9)
(88,312,1.9)
(88,313,1.6)
(88,345,1.7)
(88,353,2.0)
(88,355,1.6)
(88,358,2.5)
(88,380,5.9)
(88,382,2.7)
(88,384,1.9)
(88,388,3.5)
(88,407,2.8)
(88,430,1.5)
(88,431,1.4)
(88,442,1.5)
(88,452,7.5)
(88,457,2.4)
(88,460,2.1)
(88,461,6.5)
(88,463,2.0)
(88,468,8.9)
(88,472,3.6)
(88,475,4.4)
(88,480,1.9)
(88,481,2.2)
(88,500,2.0)
(88,505,2.0)
(88,509,6.0)
(88,514,3.3)
(88,518,4.1)
(88,529,2.3)
(88,547,8.1)
(88,561,1.4)
(88,562,1.4)
(88,564,26.0)
(88,574,1.8)
(88,575,2.2)
(88,577,1.6)
(88,580,7.1)
(88,596,2.3)
(88,598,1.4)
(88,607,2.3)
(88,615,2.8)
(88,624,6.9)
(88,627,1.9)
(88,654,5.0)
(88,664,2.9)
(88,665,1.6)
(91,213,29.2)
(91,380,38.0)
(91,475,15.4)
(91,624,44.1)
(92,212,36.5)
(92,311,22.3)
(92,461,29.6)
(92,487,3.1)
(92,514,10.1)
(92,518,15.9)
(92,564,47.4)
(92,590,29.0)
(93,105,4.3)
(93,119,4.8)
(93,130,3.9)
(93,212,9.8)
(93,213,6.0)
(93,232,4.1)
(93,268,5.3)
(93,292,2.6)
(93,294,5.1)
(93,306,5.0)
(93,311,7.2)
(93,358,3.7)
(93,380,9.1)
(93,388,6.0)
(93,452,10.1)
(93,461,9.3)
(93,463,3.8)
(93,468,12.1)
(93,472,6.0)
(93,509,9.0)
(93,518,5.7)
(93,547,11.3)
(93,562,3.1)
(93,564,28.8)
(93,580,10.2)
(93,607,4.5)
(93,624,10.2)
(93,654,7.7)
(94,105,4.0)
(94,125,1.7)
(94,134,2.5)
(94,152,1.4)
(94,157,1.6)
(94,165,2.4)
(94,199,1.5)
(94,212,9.0)
(94,213,5.0)
(94,262,2.3)
(94,268,4.3)
(94,353,3.0)
(94,355,2.3)
(94,380,7.5)
(94,384,2.2)
(94,388,5.6)
(94,426,1.9)
(94,430,2.5)
(94,433,1.2)
(94,452,10.7)
(94,457,3.7)
(94,461,10.2)
(94,468,11.7)
(94,472,6.0)
(94,475,3.6)
(94,480,2.1)
(94,481,1.7)
(94,509,8.9)
(94,547,10.9)
(94,561,2.3)
(94,562,2.4)
(94,564,33.0)
(94,574,2.1)
(94,580,9.6)
(94,596,3.8)
(94,607,3.9)
(94,615,2.1)
(94,624,9.0)
(94,654,7.2)
(94,664,3.3)
(95,102,3.9)
(95,105,4.6)
(95,119,5.1)
(95,165,3.1)
(95,212,10.3)
(95,243,2.6)
(95,262,3.2)
(95,285,2.8)
(95,294,5.3)
(95,306,5.2)
(95,311,7.6)
(95,380,9.5)
(95,388,6.3)
(95,452,10.5)
(95,457,5.1)
(95,461,9.7)
(95,463,4.0)
(95,468,12.6)
(95,472,6.4)
(95,509,9.3)
(95,518,5.9)
(95,547,11.8)
(95,564,29.1)
(95,580,10.7)
(95,596,4.9)
(95,607,4.7)
(95,624,10.8)
(95,654,8.1)
(95,665,2.7)
(97,212,15.0)
(97,268,9.3)
(97,380,13.4)
(97,388,10.5)
(97,452,16.7)
(97,457,8.5)
(97,461,18.1)
(97,468,18.0)
(97,472,10.7)
(97,509,14.6)
(97,547,17.0)
(97,580,15.8)
(97,596,8.5)
(97,624,15.9)
(99,119,6.6)
(99,212,13.8)
(99,232,5.5)
(99,294,7.1)
(99,306,6.7)
(99,311,9.7)
(99,358,5.0)
(99,388,8.4)
(99,452,12.7)
(99,461,12.5)
(99,463,5.6)
(99,468,16.2)
(99,472,8.2)
(99,509,11.6)
(99,529,3.1)
(99,547,14.9)
(99,564,32.2)
(99,575,3.1)
(99,580,14.0)
(102,105,3.0)
(102,111,2.8)
(102,118,4.9)
(102,119,2.6)
(102,130,2.8)
(102,134,2.9)
(102,165,3.1)
(102,185,3.3)
(102,195,2.0)
(102,212,8.1)
(102,213,5.6)
(102,214,2.8)
(102,220,2.7)
(102,232,1.9)
(102,236,7.1)
(102,240,3.1)
(102,242,2.1)
(102,243,3.0)
(102,262,3.0)
(102,265,5.9)
(102,268,3.8)
(102,285,2.5)
(102,292,3.0)
(102,294,3.9)
(102,299,7.4)
(102,303,2.5)
(102,306,3.3)
(102,311,4.7)
(102,312,2.7)
(102,342,3.9)
(102,345,2.7)
(102,353,3.8)
(102,355,3.5)
(102,358,2.1)
(102,363,4.2)
(102,373,3.9)
(102,380,8.2)
(102,387,4.3)
(102,388,3.8)
(102,405,3.1)
(102,407,3.6)
(102,408,3.5)
(102,423,3.1)
(102,430,3.2)
(102,431,2.5)
(102,434,4.6)
(102,439,3.2)
(102,442,2.8)
(102,452,7.3)
(102,457,3.8)
(102,460,2.7)
(102,461,6.9)
(102,463,2.7)
(102,466,3.0)
(102,468,9.3)
(102,472,3.3)
(102,481,4.0)
(102,497,25.1)
(102,505,2.2)
(102,509,5.3)
(102,510,7.6)
(102,514,3.5)
(102,518,4.6)
(102,529,2.2)
(102,537,3.0)
(102,547,7.8)
(102,562,3.3)
(102,564,24.9)
(102,575,2.3)
(102,577,2.7)
(102,580,7.7)
(102,585,3.0)
(102,587,2.4)
(102,595,6.2)
(102,596,3.8)
(102,597,4.9)
(102,598,2.9)
(102,605,2.8)
(102,607,3.7)
(102,608,3.4)
(102,624,8.9)
(102,647,8.5)
(102,654,6.5)
(102,665,2.8)
(105,111,2.4)
(105,119,2.4)
(105,120,4.9)
(105,125,2.7)
(105,128,3.9)
(105,130,1.8)
(105,134,2.1)
(105,150,2.5)
(105,152,3.1)
(105,157,3.4)
(105,159,7.2)
(105,165,2.2)
(105,177,5.2)
(105,187,3.2)
(105,195,2.3)
(105,199,3.5)
(105,212,5.6)
(105,213,3.7)
(105,214,3.4)
(105,220,3.2)
(105,232,2.8)
(105,240,3.2)
(105,242,2.7)
(105,243,2.4)
(105,247,3.2)
(105,253,3.1)
(105,262,2.4)
(105,268,2.1)
(105,282,5.2)
(105,285,2.3)
(105,292,2.4)
(105,294,3.3)
(105,295,2.7)
(105,303,2.6)
(105,306,3.3)
(105,311,4.1)
(105,312,3.0)
(105,313,2.8)
(105,342,5.3)
(105,344,4.5)
(105,345,2.9)
(105,346,3.3)
(105,353,2.3)
(105,355,2.4)
(105,358,2.6)
(105,367,6.4)
(105,373,5.1)
(105,380,5.4)
(105,384,2.8)
(105,388,2.3)
(105,394,4.4)
(105,405,3.7)
(105,407,4.3)
(105,408,4.2)
(105,423,2.9)
(105,428,4.0)
(105,430,2.1)
(105,431,2.6)
(105,433,3.7)
(105,439,3.8)
(105,442,2.7)
(105,452,6.3)
(105,457,2.5)
(105,460,3.3)
(105,461,5.3)
(105,463,1.8)
(105,466,3.8)
(105,468,7.8)
(105,472,2.9)
(105,475,5.8)
(105,480,2.9)
(105,481,3.2)
(105,505,2.9)
(105,509,5.0)
(105,514,4.0)
(105,518,4.2)
(105,520,4.5)
(105,522,5.2)
(105,523,5.3)
(105,527,4.6)
(105,529,3.0)
(105,534,3.5)
(105,537,4.0)
(105,544,4.3)
(105,547,7.1)
(105,550,9.4)
(105,561,2.4)
(105,562,2.0)
(105,564,25.6)
(105,574,2.6)
(105,575,3.0)
(105,577,2.6)
(105,580,5.9)
(105,585,4.1)
(105,587,3.5)
(105,596,2.0)
(105,598,2.7)
(105,605,3.5)
(105,607,2.1)
(105,608,4.5)
(105,615,4.0)
(105,624,5.7)
(105,627,3.3)
(105,648,7.4)
(105,654,4.1)
(105,664,3.7)
(105,665,2.6)
(110,311,51.9)
(110,461,73.6)
(110,487,7.3)
(110,516,6.0)
(110,518,38.5)
(110,564,90.7)
(111,119,3.0)
(111,125,1.7)
(111,128,2.2)
(111,130,2.1)
(111,134,1.6)
(111,150,1.6)
(111,152,2.0)
(111,165,1.5)
(111,187,1.6)
(111,195,1.8)
(111,212,7.1)
(111,213,4.0)
(111,220,1.8)
(111,232,2.7)
(111,239,2.7)
(111,240,1.9)
(111,242,2.1)
(111,243,1.6)
(111,247,1.7)
(111,253,1.6)
(111,262,1.8)
(111,268,2.9)
(111,285,1.6)
(111,292,1.3)
(111,294,3.1)
(111,295,1.5)
(111,303,1.5)
(111,306,3.2)
(111,311,4.9)
(111,312,1.8)
(111,313,1.7)
(111,345,1.6)
(111,353,2.2)
(111,355,1.9)
(111,358,2.3)
(111,380,6.5)
(111,382,2.4)
(111,384,2.2)
(111,388,3.7)
(111,430,1.8)
(111,439,2.2)
(111,442,1.3)
(111,452,7.7)
(111,457,2.6)
(111,460,2.0)
(111,461,6.7)
(111,463,2.0)
(111,468,9.3)
(111,472,3.8)
(111,480,2.2)
(111,500,1.9)
(111,505,2.0)
(111,509,6.2)
(111,514,3.1)
(111,518,3.9)
(111,547,8.5)
(111,561,1.6)
(111,562,1.7)
(111,564,25.8)
(111,574,2.0)
(111,575,2.0)
(111,577,1.4)
(111,580,7.4)
(111,596,2.6)
(111,598,1.4)
(111,605,2.2)
(111,607,2.4)
(111,624,7.5)
(111,627,1.8)
(111,654,5.3)
(111,664,3.5)
(111,665,1.3)
(118,119,6.6)
(118,195,4.1)
(118,232,5.6)
(118,242,3.6)
(118,311,10.2)
(118,388,8.4)
(118,452,12.9)
(118,461,12.6)
(118,463,5.7)
(118,468,16.4)
(118,472,8.3)
(118,509,11.6)
(118,547,14.9)
(118,564,32.5)
(118,580,13.9)
(118,624,14.4)
(118,654,10.7)
(119,120,5.5)
(119,125,3.5)
(119,128,4.4)
(119,130,2.6)
(119,134,2.9)
(119,150,3.3)
(119,157,4.6)
(119,159,7.7)
(119,165,3.0)
(119,177,5.8)
(119,185,4.4)
(119,187,3.9)
(119,195,2.5)
(119,199,4.7)
(119,212,6.6)
(119,213,4.3)
(119,214,3.9)
(119,220,3.6)
(119,232,2.0)
(119,239,5.1)
(119,240,3.9)
(119,242,2.8)
(119,243,3.1)
(119,247,3.6)
(119,253,3.6)
(119,262,3.4)
(119,265,8.9)
(119,268,3.2)
(119,285,2.7)
(119,292,3.0)
(119,294,3.5)
(119,295,3.3)
(119,303,3.1)
(119,306,3.0)
(119,311,3.8)
(119,312,3.5)
(119,313,3.7)
(119,328,6.7)
(119,342,5.4)
(119,344,4.9)
(119,345,3.4)
(119,346,4.0)
(119,353,3.6)
(119,355,3.5)
(119,358,2.1)
(119,363,5.7)
(119,373,5.3)
(119,380,7.1)
(119,384,3.9)
(119,387,6.4)
(119,388,3.0)
(119,405,4.0)
(119,407,4.8)
(119,408,4.6)
(119,423,3.7)
(119,430,3.3)
(119,431,3.1)
(119,434,6.6)
(119,439,4.2)
(119,442,3.3)
(119,452,6.5)
(119,457,3.7)
(119,460,3.7)
(119,461,5.3)
(119,463,2.3)
(119,466,4.1)
(119,468,7.5)
(119,472,2.9)
(119,480,4.2)
(119,481,4.4)
(119,505,3.2)
(119,509,5.0)
(119,510,10.6)
(119,514,4.3)
(119,518,4.0)
(119,525,13.1)
(119,527,5.3)
(119,529,3.1)
(119,533,10.2)
(119,534,4.0)
(119,537,4.1)
(119,547,7.3)
(119,550,10.0)
(119,559,7.4)
(119,561,3.3)
(119,562,3.2)
(119,564,23.9)
(119,574,3.8)
(119,575,3.0)
(119,577,3.1)
(119,580,5.9)
(119,585,4.2)
(119,587,3.7)
(119,596,3.4)
(119,597,6.8)
(119,598,3.2)
(119,605,3.8)
(119,607,2.9)
(119,608,4.7)
(119,624,6.6)
(119,627,4.1)
(119,646,9.9)
(119,647,11.8)
(119,654,4.8)
(119,664,5.4)
(119,665,3.0)
(120,130,4.4)
(120,165,3.5)
(120,212,10.7)
(120,268,5.8)
(120,306,5.6)
(120,311,8.0)
(120,380,9.9)
(120,388,6.7)
(120,452,10.9)
(120,457,5.4)
(120,461,10.1)
(120,463,4.4)
(120,468,13.2)
(120,472,6.8)
(120,509,9.8)
(120,518,6.2)
(120,547,12.3)
(120,564,29.7)
(120,580,11.1)
(120,596,5.2)
(120,607,5.1)
(120,624,11.2)
(120,654,8.4)
(125,130,2.4)
(125,134,1.7)
(125,150,1.8)
(125,152,1.5)
(125,157,1.8)
(125,165,1.7)
(125,195,2.2)
(125,212,7.3)
(125,213,3.9)
(125,232,3.2)
(125,243,1.4)
(125,262,1.7)
(125,268,3.2)
(125,292,1.7)
(125,294,3.6)
(125,295,1.3)
(125,303,1.4)
(125,306,4.0)
(125,311,5.8)
(125,353,2.2)
(125,355,1.7)
(125,358,2.8)
(125,380,6.4)
(125,384,1.9)
(125,388,4.1)
(125,423,1.5)
(125,428,1.7)
(125,430,1.7)
(125,431,1.4)
(125,433,1.6)
(125,442,1.3)
(125,452,8.3)
(125,457,2.8)
(125,461,7.3)
(125,463,2.5)
(125,468,9.6)
(125,472,4.2)
(125,475,4.0)
(125,480,1.8)
(125,481,1.8)
(125,505,1.9)
(125,509,7.0)
(125,518,4.7)
(125,547,8.9)
(125,561,1.5)
(125,562,1.7)
(125,564,27.3)
(125,574,1.6)
(125,577,1.4)
(125,580,7.8)
(125,596,2.8)
(125,598,1.4)
(125,607,2.8)
(125,615,2.4)
(125,624,7.5)
(125,654,5.6)
(125,664,2.9)
(125,665,1.8)
(128,150,2.5)
(128,165,2.5)
(128,212,9.1)
(128,213,5.4)
(128,262,2.7)
(128,268,4.7)
(128,292,2.3)
(128,294,4.6)
(128,306,4.6)
(128,311,6.8)
(128,313,2.0)
(128,353,3.5)
(128,358,3.4)
(128,380,8.4)
(128,384,2.8)
(128,388,5.5)
(128,412,1.6)
(128,452,9.6)
(128,461,8.7)
(128,463,3.5)
(128,468,11.4)
(128,472,5.5)
(128,509,8.5)
(128,518,5.3)
(128,534,1.4)
(128,547,10.8)
(128,561,2.6)
(128,564,28.4)
(128,580,9.5)
(128,596,4.1)
(128,607,3.9)
(128,624,9.5)
(128,654,7.1)
(128,665,2.1)
(130,134,1.8)
(130,150,2.2)
(130,152,2.9)
(130,157,3.1)
(130,165,2.0)
(130,185,3.6)
(130,187,2.7)
(130,195,2.2)
(130,199,3.3)
(130,212,5.8)
(130,213,3.6)
(130,214,3.1)
(130,220,2.8)
(130,232,2.7)
(130,240,2.9)
(130,242,2.6)
(130,243,2.1)
(130,247,2.9)
(130,253,2.7)
(130,262,2.3)
(130,268,1.9)
(130,282,4.8)
(130,285,2.2)
(130,292,2.1)
(130,294,2.9)
(130,295,2.3)
(130,303,2.2)
(130,306,3.3)
(130,311,4.2)
(130,312,2.7)
(130,313,2.5)
(130,328,5.5)
(130,344,4.0)
(130,345,2.5)
(130,346,2.9)
(130,353,2.3)
(130,355,2.1)
(130,358,2.4)
(130,363,4.9)
(130,380,5.6)
(130,382,3.9)
(130,384,2.7)
(130,388,2.8)
(130,394,3.9)
(130,405,3.3)
(130,407,3.8)
(130,423,2.7)
(130,428,3.6)
(130,430,1.9)
(130,431,2.2)
(130,433,3.4)
(130,439,3.4)
(130,442,2.3)
(130,452,6.6)
(130,457,2.6)
(130,460,2.9)
(130,461,5.6)
(130,463,1.8)
(130,466,3.4)
(130,468,8.0)
(130,471,4.5)
(130,472,2.9)
(130,475,5.5)
(130,480,2.8)
(130,481,3.1)
(130,500,3.1)
(130,505,2.6)
(130,509,5.2)
(130,514,3.7)
(130,518,4.0)
(130,520,4.1)
(130,523,4.8)
(130,527,4.2)
(130,529,2.9)
(130,537,3.5)
(130,547,7.3)
(130,561,2.0)
(130,562,1.8)
(130,564,26.1)
(130,574,2.5)
(130,575,2.6)
(130,577,2.2)
(130,580,6.2)
(130,585,3.7)
(130,587,3.2)
(130,596,2.2)
(130,598,2.3)
(130,605,3.1)
(130,607,2.0)
(130,615,3.9)
(130,624,6.2)
(130,627,2.9)
(130,654,4.3)
(130,664,3.7)
(130,665,2.3)
(130,671,8.0)
(133,212,36.0)
(133,468,42.1)
(133,547,41.5)
(133,624,37.0)
(134,150,1.9)
(134,152,1.9)
(134,157,2.1)
(134,165,1.5)
(134,185,3.0)
(134,187,2.1)
(134,195,2.1)
(134,199,2.3)
(134,212,6.4)
(134,213,3.4)
(134,214,2.6)
(134,232,2.8)
(134,240,2.3)
(134,242,2.5)
(134,243,1.5)
(134,247,2.3)
(134,253,2.1)
(134,262,1.8)
(134,268,2.4)
(134,285,1.7)
(134,292,1.8)
(134,294,3.2)
(134,295,1.7)
(134,303,1.7)
(134,306,3.5)
(134,311,4.9)
(134,312,2.2)
(134,313,1.9)
(134,344,3.4)
(134,345,2.0)
(134,346,2.2)
(134,353,1.8)
(134,355,1.5)
(134,358,2.6)
(134,380,5.7)
(134,384,1.9)
(134,388,3.3)
(134,423,2.0)
(134,428,2.7)
(134,430,1.6)
(134,431,1.8)
(134,433,2.4)
(134,439,2.8)
(134,442,1.7)
(134,452,7.5)
(134,457,2.3)
(134,460,2.5)
(134,461,6.2)
(134,463,2.0)
(134,466,2.9)
(134,468,8.7)
(134,472,3.6)
(134,475,4.4)
(134,480,2.0)
(134,481,2.3)
(134,505,2.3)
(134,509,5.8)
(134,514,3.4)
(134,518,4.2)
(134,527,3.4)
(134,547,7.9)
(134,561,1.5)
(134,562,1.6)
(134,564,26.9)
(134,574,1.7)
(134,575,2.4)
(134,577,1.6)
(134,580,6.8)
(134,584,4.7)
(134,596,2.2)
(134,598,1.7)
(134,607,2.1)
(134,615,2.8)
(134,624,6.7)
(134,627,2.1)
(134,654,4.8)
(134,664,2.9)
(134,665,1.9)
(148,452,23.4)
(148,468,28.3)
(148,472,17.4)
(148,509,21.8)
(148,547,26.1)
(148,564,46.4)
(148,580,25.3)
(149,157,4.1)
(149,212,14.6)
(149,213,9.0)
(149,262,5.4)
(149,268,8.9)
(149,380,12.5)
(149,457,7.8)
(149,461,18.9)
(149,468,19.1)
(149,475,4.9)
(149,480,5.1)
(149,481,4.2)
(149,547,19.9)
(149,580,16.0)
(149,596,8.0)
(149,615,4.5)
(149,624,14.5)
(149,654,12.6)
(149,664,6.5)
(150,152,2.1)
(150,157,2.4)
(150,165,1.6)
(150,177,3.5)
(150,187,1.9)
(150,195,2.4)
(150,199,2.5)
(150,200,3.5)
(150,212,6.6)
(150,213,3.5)
(150,232,3.1)
(150,242,2.6)
(150,243,1.7)
(150,247,2.0)
(150,253,1.9)
(150,262,2.1)
(150,268,2.8)
(150,282,3.6)
(150,285,2.0)
(150,292,1.7)
(150,294,3.0)
(150,295,1.7)
(150,303,1.9)
(150,306,3.6)
(150,311,5.0)
(150,312,2.2)
(150,313,1.7)
(150,346,2.1)
(150,353,2.0)
(150,355,2.0)
(150,358,2.8)
(150,380,5.9)
(150,384,1.9)
(150,388,3.7)
(150,402,4.4)
(150,405,2.6)
(150,412,3.7)
(150,430,2.0)
(150,439,2.6)
(150,442,1.7)
(150,452,7.8)
(150,457,2.6)
(150,461,6.4)
(150,463,2.2)
(150,468,8.9)
(150,471,3.4)
(150,472,3.9)
(150,475,4.6)
(150,480,2.1)
(150,500,2.3)
(150,505,2.4)
(150,509,6.4)
(150,518,4.4)
(150,534,2.3)
(150,547,8.4)
(150,561,1.7)
(150,562,1.8)
(150,564,27.3)
(150,574,1.9)
(150,575,2.5)
(150,577,1.8)
(150,580,7.0)
(150,592,8.4)
(150,596,2.4)
(150,598,1.7)
(150,605,2.7)
(150,607,2.3)
(150,615,3.0)
(150,624,6.8)
(150,627,2.0)
(150,654,4.9)
(150,664,3.2)
(150,665,1.7)
(152,157,1.4)
(152,165,1.9)
(152,199,1.4)
(152,212,7.6)
(152,213,4.2)
(152,243,1.7)
(152,262,1.9)
(152,268,3.3)
(152,292,2.1)
(152,294,4.2)
(152,295,1.6)
(152,303,1.8)
(152,311,7.3)
(152,313,1.6)
(152,353,2.2)
(152,355,1.7)
(152,380,6.5)
(152,384,1.7)
(152,388,4.5)
(152,426,2.5)
(152,430,1.8)
(152,433,1.5)
(152,442,1.7)
(152,452,9.4)
(152,457,2.9)
(152,461,8.2)
(152,463,3.1)
(152,468,10.1)
(152,472,4.9)
(152,475,3.5)
(152,480,1.6)
(152,481,1.6)
(152,509,7.5)
(152,544,1.8)
(152,547,9.4)
(152,561,1.8)
(152,562,1.9)
(152,564,31.7)
(152,574,1.5)
(152,577,1.9)
(152,580,8.2)
(152,584,3.0)
(152,596,2.9)
(152,607,3.1)
(152,615,1.9)
(152,624,7.8)
(152,627,1.5)
(152,654,6.1)
(152,664,2.7)
(157,165,2.2)
(157,176,3.6)
(157,199,1.3)
(157,200,2.7)
(157,212,7.4)
(157,213,3.9)
(157,243,2.0)
(157,262,2.0)
(157,268,3.3)
(157,270,5.9)
(157,294,4.4)
(157,295,2.0)
(157,311,7.6)
(157,313,1.9)
(157,346,2.0)
(157,353,2.3)
(157,355,1.8)
(157,380,6.3)
(157,384,1.8)
(157,388,4.6)
(157,423,1.8)
(157,426,2.6)
(157,428,1.9)
(157,430,2.1)
(157,433,1.7)
(157,452,9.7)
(157,457,2.7)
(157,461,8.3)
(157,463,3.4)
(157,468,10.0)
(157,472,5.0)
(157,475,3.1)
(157,480,1.6)
(157,481,1.6)
(157,509,7.6)
(157,544,1.9)
(157,547,9.2)
(157,553,4.0)
(157,561,2.0)
(157,562,2.2)
(157,564,35.6)
(157,574,1.6)
(157,580,7.9)
(157,584,3.2)
(157,596,3.0)
(157,607,3.3)
(157,615,1.6)
(157,624,7.6)
(157,654,6.0)
(157,664,2.5)
(159,212,14.1)
(159,388,9.2)
(159,452,13.9)
(159,461,14.1)
(159,468,16.6)
(159,472,9.2)
(159,509,12.6)
(159,547,15.5)
(159,564,34.8)
(159,580,14.4)
(159,624,14.6)
(159,654,11.4)
(160,306,30.5)
(160,452,50.3)
(160,547,72.3)
(160,564,76.4)
(161,564,268.0)
(165,187,1.9)
(165,195,2.3)
(165,199,2.3)
(165,200,3.4)
(165,212,6.5)
(165,213,3.5)
(165,220,2.1)
(165,232,3.1)
(165,240,2.2)
(165,242,2.6)
(165,243,1.4)
(165,247,2.1)
(165,253,1.9)
(165,262,1.6)
(165,268,2.6)
(165,285,1.9)
(165,292,1.6)
(165,294,3.1)
(165,295,1.6)
(165,303,1.7)
(165,306,3.4)
(165,311,4.8)
(165,312,2.1)
(165,313,1.6)
(165,345,1.9)
(165,346,2.1)
(165,353,1.8)
(165,355,1.6)
(165,358,2.8)
(165,380,5.7)
(165,384,1.7)
(165,388,3.5)
(165,412,3.9)
(165,430,1.6)
(165,431,1.8)
(165,433,2.3)
(165,439,2.6)
(165,442,1.7)
(165,452,7.4)
(165,457,2.3)
(165,461,6.3)
(165,463,2.0)
(165,468,8.8)
(165,472,3.6)
(165,475,4.4)
(165,480,1.9)
(165,481,2.4)
(165,500,2.3)
(165,509,5.9)
(165,514,3.7)
(165,518,4.2)
(165,520,3.0)
(165,534,2.4)
(165,547,8.0)
(165,561,1.4)
(165,562,1.4)
(165,564,26.3)
(165,574,1.7)
(165,577,1.8)
(165,580,6.9)
(165,596,2.1)
(165,598,1.6)
(165,607,2.1)
(165,615,2.8)
(165,624,6.8)
(165,627,2.0)
(165,654,4.9)
(165,664,2.8)
(165,665,1.6)
(168,564,268.0)
(175,294,30.5)
(175,461,47.5)
(175,468,53.7)
(176,212,13.0)
(176,213,8.0)
(176,262,4.7)
(176,268,7.7)
(176,294,7.9)
(176,353,5.8)
(176,355,4.9)
(176,380,11.3)
(176,384,4.6)
(176,457,6.9)
(176,461,17.2)
(176,468,16.6)
(176,472,10.0)
(176,475,4.6)
(176,547,17.5)
(176,561,4.5)
(176,580,14.1)
(176,615,4.1)
(176,624,13.1)
(176,654,11.2)
(176,664,5.9)
(177,212,11.6)
(177,213,6.9)
(177,232,5.2)
(177,247,1.8)
(177,268,6.3)
(177,285,3.1)
(177,306,5.8)
(177,311,8.3)
(177,380,10.6)
(177,388,7.4)
(177,452,12.3)
(177,461,10.7)
(177,463,4.6)
(177,468,14.6)
(177,518,6.2)
(177,534,1.5)
(177,564,30.5)
(177,580,12.1)
(177,596,5.7)
(177,607,5.4)
(177,624,11.8)
(177,654,8.9)
(178,212,31.8)
(178,468,36.2)
(178,509,31.2)
(178,547,35.3)
(178,580,33.3)
(182,306,47.2)
(182,311,64.5)
(182,518,46.4)
(182,564,109.7)
(185,212,9.5)
(185,213,5.7)
(185,232,3.7)
(185,268,5.0)
(185,285,2.4)
(185,294,4.7)
(185,306,4.6)
(185,311,6.9)
(185,358,3.3)
(185,363,1.4)
(185,380,8.9)
(185,388,5.7)
(185,452,9.7)
(185,461,8.9)
(185,463,3.6)
(185,466,1.3)
(185,468,11.7)
(185,472,5.7)
(185,509,8.6)
(185,518,5.3)
(185,547,10.9)
(185,561,2.8)
(185,564,28.4)
(185,575,2.0)
(185,577,1.9)
(185,580,9.8)
(185,607,4.3)
(185,624,9.9)
(185,654,7.4)
(185,665,2.4)
(187,212,7.8)
(187,213,4.4)
(187,262,1.9)
(187,268,3.6)
(187,292,1.7)
(187,294,3.9)
